,ApproachID,SignalID,Latitude,Longitude,PrimaryName,SecondaryName,IPAddress,RegionID,ControllerTypeID,Enabled,DirectionTypeID,MPH,ProtectedPhaseNumber,IsProtectedPhaseOverlap,PermissivePhaseNumber,ID,DetectorID,Detector,DistanceFromStopBar,MinSpeedFilter,DateAdded,DateDisabled,LaneNumber,MovementTypeID,LaneTypeID,DecisionPoint,MovementDelay,DetectionHardwareID,TimeFromStopBar
240,173,2111,38.076581,-78.478462,US 29 (Seminole Trl.),29th Place Ct./Fashion Sq. Dr.,50.232.117.159,5,6,True,1,45.0,2,False,,385.0,211102,2.0,,,2017-10-18 12:49:19,,4.0,1.0,1.0,,,3.0,
241,173,2111,38.076581,-78.478462,US 29 (Seminole Trl.),29th Place Ct./Fashion Sq. Dr.,50.232.117.159,5,6,True,1,45.0,2,False,,386.0,211103,3.0,335.0,,2017-10-18 12:49:38,,4.0,1.0,1.0,0.0,,3.0,5.075757575757576
242,173,2111,38.076581,-78.478462,US 29 (Seminole Trl.),29th Place Ct./Fashion Sq. Dr.,50.232.117.159,5,6,True,1,45.0,2,False,,387.0,211104,4.0,,,2017-10-18 12:49:55,,3.0,1.0,1.0,,,3.0,
243,173,2111,38.076581,-78.478462,US 29 (Seminole Trl.),29th Place Ct./Fashion Sq. Dr.,50.232.117.159,5,6,True,1,45.0,2,False,,388.0,211105,5.0,335.0,,2017-10-18 12:50:05,,3.0,1.0,1.0,0.0,,3.0,5.075757575757576
244,173,2111,38.076581,-78.478462,US 29 (Seminole Trl.),29th Place Ct./Fashion Sq. Dr.,50.232.117.159,5,6,True,1,45.0,2,False,,389.0,211106,6.0,,,2017-10-18 12:50:29,,2.0,1.0,1.0,,,3.0,
245,173,2111,38.076581,-78.478462,US 29 (Seminole Trl.),29th Place Ct./Fashion Sq. Dr.,50.232.117.159,5,6,True,1,45.0,2,False,,391.0,211108,8.0,,,2017-10-18 12:50:58,,1.0,1.0,1.0,,,3.0,
246,173,2111,38.076581,-78.478462,US 29 (Seminole Trl.),29th Place Ct./Fashion Sq. Dr.,50.232.117.159,5,6,True,1,45.0,2,False,,392.0,211109,9.0,335.0,,2017-10-18 12:51:12,,1.0,1.0,1.0,0.0,,3.0,5.075757575757576
247,173,2111,38.076581,-78.478462,US 29 (Seminole Trl.),29th Place Ct./Fashion Sq. Dr.,50.232.117.159,5,6,True,1,45.0,2,False,,400.0,211107,7.0,335.0,,2017-10-18 13:04:06,,2.0,1.0,1.0,0.0,,3.0,5.075757575757576
248,180,2111,38.076581,-78.478462,US 29 (Seminole Trl.),29th Place Ct./Fashion Sq. Dr.,50.232.117.159,5,6,True,4,,3,False,,401.0,211110,10.0,,,2017-10-18 13:07:04,,1.0,5.0,1.0,,,3.0,
249,180,2111,38.076581,-78.478462,US 29 (Seminole Trl.),29th Place Ct./Fashion Sq. Dr.,50.232.117.159,5,6,True,4,,3,False,,402.0,211111,11.0,,,2017-10-18 13:07:20,,1.0,3.0,1.0,,,3.0,
250,181,2111,38.076581,-78.478462,US 29 (Seminole Trl.),29th Place Ct./Fashion Sq. Dr.,50.232.117.159,5,6,True,3,,4,False,,403.0,211112,12.0,,,2017-10-18 13:07:41,,1.0,2.0,1.0,,,3.0,
251,181,2111,38.076581,-78.478462,US 29 (Seminole Trl.),29th Place Ct./Fashion Sq. Dr.,50.232.117.159,5,6,True,3,,4,False,,404.0,211113,13.0,,,2017-10-18 13:07:54,,1.0,5.0,1.0,,,3.0,
252,181,2111,38.076581,-78.478462,US 29 (Seminole Trl.),29th Place Ct./Fashion Sq. Dr.,50.232.117.159,5,6,True,3,,4,False,,405.0,211114,14.0,,,2017-10-18 13:08:03,,1.0,3.0,1.0,,,3.0,
253,182,2111,38.076581,-78.478462,US 29 (Seminole Trl.),29th Place Ct./Fashion Sq. Dr.,50.232.117.159,5,6,True,1,,5,False,,406.0,211115,15.0,,,2017-10-18 13:09:03,,2.0,3.0,1.0,,,3.0,
254,182,2111,38.076581,-78.478462,US 29 (Seminole Trl.),29th Place Ct./Fashion Sq. Dr.,50.232.117.159,5,6,True,1,,5,False,,407.0,211116,16.0,,,2017-10-18 13:09:14,,1.0,3.0,1.0,,,3.0,
255,183,2111,38.076581,-78.478462,US 29 (Seminole Trl.),29th Place Ct./Fashion Sq. Dr.,50.232.117.159,5,6,True,2,45.0,6,False,,408.0,211117,17.0,,,2017-10-18 13:11:15,,4.0,1.0,1.0,,,3.0,
256,183,2111,38.076581,-78.478462,US 29 (Seminole Trl.),29th Place Ct./Fashion Sq. Dr.,50.232.117.159,5,6,True,2,45.0,6,False,,409.0,211118,18.0,320.0,,2017-10-18 13:11:28,,4.0,1.0,1.0,0.0,,3.0,4.848484848484849
257,183,2111,38.076581,-78.478462,US 29 (Seminole Trl.),29th Place Ct./Fashion Sq. Dr.,50.232.117.159,5,6,True,2,45.0,6,False,,410.0,211119,19.0,,,2017-10-18 13:11:46,,3.0,1.0,1.0,,,3.0,
258,183,2111,38.076581,-78.478462,US 29 (Seminole Trl.),29th Place Ct./Fashion Sq. Dr.,50.232.117.159,5,6,True,2,45.0,6,False,,411.0,211120,20.0,320.0,,2017-10-18 13:11:54,,3.0,1.0,1.0,0.0,,3.0,4.848484848484849
259,183,2111,38.076581,-78.478462,US 29 (Seminole Trl.),29th Place Ct./Fashion Sq. Dr.,50.232.117.159,5,6,True,2,45.0,6,False,,412.0,211121,21.0,,,2017-10-18 13:13:01,,2.0,1.0,1.0,,,3.0,
260,183,2111,38.076581,-78.478462,US 29 (Seminole Trl.),29th Place Ct./Fashion Sq. Dr.,50.232.117.159,5,6,True,2,45.0,6,False,,413.0,211122,22.0,320.0,,2017-10-18 13:13:13,,2.0,1.0,1.0,0.0,,3.0,4.848484848484849
261,183,2111,38.076581,-78.478462,US 29 (Seminole Trl.),29th Place Ct./Fashion Sq. Dr.,50.232.117.159,5,6,True,2,45.0,6,False,,414.0,211123,23.0,,,2017-10-18 13:13:32,,1.0,1.0,1.0,,,3.0,
262,183,2111,38.076581,-78.478462,US 29 (Seminole Trl.),29th Place Ct./Fashion Sq. Dr.,50.232.117.159,5,6,True,2,45.0,6,False,,415.0,211124,24.0,320.0,,2017-10-18 13:13:41,,1.0,1.0,1.0,0.0,,3.0,4.848484848484849
263,185,2123,38.121266,-78.447395,US 29 (Seminole Trl.),Rt 1520 (Hollymead Dr.),50.232.117.223,5,6,True,2,,1,False,,416.0,212301,1.0,,,2017-10-18 16:51:29,,1.0,3.0,1.0,,,3.0,
264,186,2123,38.121266,-78.447395,US 29 (Seminole Trl.),Rt 1520 (Hollymead Dr.),50.232.117.223,5,6,True,1,45.0,2,False,,417.0,212302,2.0,325.0,,2017-10-18 16:51:55,,1.0,1.0,1.0,0.0,,3.0,4.924242424242424
265,186,2123,38.121266,-78.447395,US 29 (Seminole Trl.),Rt 1520 (Hollymead Dr.),50.232.117.223,5,6,True,1,45.0,2,False,,418.0,212303,3.0,325.0,,2017-10-18 16:52:15,,2.0,1.0,1.0,0.0,,3.0,4.924242424242424
266,186,2123,38.121266,-78.447395,US 29 (Seminole Trl.),Rt 1520 (Hollymead Dr.),50.232.117.223,5,6,True,1,45.0,2,False,,419.0,212304,4.0,325.0,,2017-10-18 16:52:32,,3.0,1.0,1.0,0.0,,3.0,4.924242424242424
267,187,2123,38.121266,-78.447395,US 29 (Seminole Trl.),Rt 1520 (Hollymead Dr.),50.232.117.223,5,6,True,4,,4,False,,420.0,212305,5.0,,,2017-10-18 16:53:06,,1.0,3.0,1.0,,,3.0,
268,187,2123,38.121266,-78.447395,US 29 (Seminole Trl.),Rt 1520 (Hollymead Dr.),50.232.117.223,5,6,True,4,,4,False,,421.0,212306,6.0,,,2017-10-18 16:53:19,,1.0,5.0,1.0,,,3.0,
269,188,2123,38.121266,-78.447395,US 29 (Seminole Trl.),Rt 1520 (Hollymead Dr.),50.232.117.223,5,6,True,1,,5,False,,422.0,212307,7.0,,,2017-10-18 16:53:46,,1.0,3.0,1.0,,,3.0,
270,189,2123,38.121266,-78.447395,US 29 (Seminole Trl.),Rt 1520 (Hollymead Dr.),50.232.117.223,5,6,True,2,45.0,6,False,,423.0,212308,8.0,330.0,,2017-10-18 16:54:37,,1.0,1.0,1.0,0.0,,3.0,5.0
271,189,2123,38.121266,-78.447395,US 29 (Seminole Trl.),Rt 1520 (Hollymead Dr.),50.232.117.223,5,6,True,2,45.0,6,False,,424.0,212309,9.0,330.0,,2017-10-18 16:54:49,,2.0,1.0,1.0,0.0,,3.0,5.0
272,189,2123,38.121266,-78.447395,US 29 (Seminole Trl.),Rt 1520 (Hollymead Dr.),50.232.117.223,5,6,True,2,45.0,6,False,,425.0,212310,10.0,330.0,,2017-10-18 16:55:00,,3.0,1.0,1.0,0.0,,3.0,5.0
273,191,2140,38.113208,-78.452752,US 29 (Seminole Trl.),Rt 1670 (Ashwood Blvd.),50.232.117.217,5,6,True,2,,1,False,,427.0,214001,1.0,,,2017-10-27 11:06:43,,1.0,3.0,1.0,,,3.0,
274,192,2140,38.113208,-78.452752,US 29 (Seminole Trl.),Rt 1670 (Ashwood Blvd.),50.232.117.217,5,6,True,1,45.0,2,False,,428.0,214002,2.0,325.0,,2017-10-27 11:07:14,,1.0,1.0,1.0,0.0,,3.0,4.924242424242424
275,192,2140,38.113208,-78.452752,US 29 (Seminole Trl.),Rt 1670 (Ashwood Blvd.),50.232.117.217,5,6,True,1,45.0,2,False,,429.0,214003,3.0,325.0,,2017-10-27 11:43:00,,2.0,1.0,1.0,0.0,,3.0,4.924242424242424
276,192,2140,38.113208,-78.452752,US 29 (Seminole Trl.),Rt 1670 (Ashwood Blvd.),50.232.117.217,5,6,True,1,45.0,2,False,,430.0,214004,4.0,325.0,,2017-10-27 11:43:02,,3.0,1.0,1.0,0.0,,3.0,4.924242424242424
277,193,2140,38.113208,-78.452752,US 29 (Seminole Trl.),Rt 1670 (Ashwood Blvd.),50.232.117.217,5,6,True,4,,4,False,,431.0,214005,5.0,,,2017-10-27 11:43:48,,1.0,3.0,1.0,,,3.0,
278,193,2140,38.113208,-78.452752,US 29 (Seminole Trl.),Rt 1670 (Ashwood Blvd.),50.232.117.217,5,6,True,4,,4,False,,432.0,214006,6.0,,,2017-10-27 11:43:50,,2.0,3.0,1.0,,,3.0,
279,193,2140,38.113208,-78.452752,US 29 (Seminole Trl.),Rt 1670 (Ashwood Blvd.),50.232.117.217,5,6,True,4,,4,False,,433.0,214007,7.0,,,2017-10-27 11:43:51,,1.0,2.0,1.0,,,3.0,
280,194,2140,38.113208,-78.452752,US 29 (Seminole Trl.),Rt 1670 (Ashwood Blvd.),50.232.117.217,5,6,True,1,,5,False,,434.0,214008,8.0,,,2017-10-27 11:44:52,,1.0,3.0,1.0,,,3.0,
281,195,2140,38.113208,-78.452752,US 29 (Seminole Trl.),Rt 1670 (Ashwood Blvd.),50.232.117.217,5,6,True,2,45.0,6,False,,435.0,214009,9.0,330.0,,2017-10-27 11:45:24,,1.0,1.0,1.0,0.0,,3.0,5.0
282,195,2140,38.113208,-78.452752,US 29 (Seminole Trl.),Rt 1670 (Ashwood Blvd.),50.232.117.217,5,6,True,2,45.0,6,False,,436.0,214010,10.0,330.0,,2017-10-27 11:45:41,,2.0,1.0,1.0,0.0,,3.0,5.0
283,195,2140,38.113208,-78.452752,US 29 (Seminole Trl.),Rt 1670 (Ashwood Blvd.),50.232.117.217,5,6,True,2,45.0,6,False,,437.0,214011,11.0,330.0,,2017-10-27 11:45:42,,3.0,1.0,1.0,0.0,,3.0,5.0
284,196,2190,38.02982,-78.80692,US 250,SR 151,50.232.117.248,5,6,True,1,,4,False,,442.0,219004,4.0,,,2017-11-17 08:30:01,,1.0,5.0,1.0,,,3.0,
285,197,2190,38.02982,-78.80692,US 250,SR 151,50.232.117.248,5,6,True,3,55.0,6,False,,440.0,219006,6.0,395.0,,2017-11-17 08:21:25,,1.0,1.0,1.0,,,3.0,4.896694214876033
